general.assists,general.banRate,general.deaths,general.experience,general.goldEarned,general.kills,general.largestKillingSpree,general.minionsKilled,general.neutralMinionsKilledEnemyJungle,general.neutralMinionsKilledTeamJungle,general.overallPosition,general.overallPositionChange,general.playPercent,general.totalDamageDealtToChampions,general.totalDamageTaken,general.totalHeal,general.winPercent,key,role,title
5.745014807502468,0.006274662075987852,6.636229022704837,7.136326129765466,11808,9.331095755182625,8,151.67956564659428,1.0734452122408686,2.4070088845014808,17,-3.0,0.0313836373418813,21088,23855,6137,0.4897334649555775,55,Middle,Katarina
4.188327855791256,0.00796518574590097,6.01005875908774,6.4079897787504265,11735,5.854496564087242,8,180.37725326162732,2.8634598147594863,3.693954785379942,19,-2.0,0.031107907458028643,17865,28361,8304,0.47604820237028184,114,Top,Fiora
8.588258865958725,0.01157187720416094,7.121618914045282,5.981092954603565,9338,4.585854538168704,8,33.84912843117612,0.7294129432979363,1.5954718493287918,7,0.0,0.030925120231654408,18938,17087,1482,0.5014025245441796,63,Support,Brand
6.008815868563414,0.029067299778280126,5.422360248447205,6.718870265276495,11398,6.280304548186736,8,178.92887196954518,1.481266279302745,3.3525345622119818,8,-3.0,0.030925120231654408,21711,28415,21347,0.4974954918853937,8,Middle,Vladimir
7.741005744230575,0.002293101899231571,5.626322684671974,5.261336919350242,10941,6.771540864657865,8,33.288622392421644,7.748866270281165,76.48493399173637,16,7.0,0.030742333005280172,14421,31794,11635,0.4821122644361584,120,Jungle,Hecarim
5.4282524862999795,0.003488964092120631,5.068804546377105,3.7383029774239285,10932,5.514714836614573,7,37.53795413030242,12.231073675664705,71.7092551248224,13,2.0,0.0305285648930798,11017,26252,9369,0.5360259792977471,77,Jungle,Udyr
9.945336627547869,0.006199275253810907,5.212991558575252,3.6993930415195884,10000,4.351966234301009,6,29.158739962940086,5.721124150710315,68.2532427424336,24,-2.0,0.030094832491513818,12462,26813,7317,0.5142063001852996,33,Jungle,Rammus
6.446389267372393,0.04141782991287142,6.379729588093491,,10867,5.811550151975684,7,156.9430877266534,1.5253118121790168,3.0298710826957342,15,7.0,0.02955886316672157,18456,26981,6650,0.47405932292212555,517,Top,Sylas
7.940939304783698,0.0008886350751131577,5.90759507464313,6.143683241252302,12164,7.199302604336929,8,174.36700446769098,1.4378337147215865,5.1126729868148635,9,0.0,0.02843115892265002,21318,18525,2898,0.5219570665794923,21,ADC,Miss Fortune
6.896414782129068,0.0006464678175721519,5.733811362382791,4.946908627039483,10803,6.065637065637065,9,31.51869829012686,8.033645890788748,74.54274682846112,28,1.0,0.028084173001397237,13341,23483,6568,0.5198014340871484,254,Jungle,Vi
5.450993377483444,0.014344150137503498,5.019094922737307,5.193620704786067,11560,7.18598233995585,7,166.74139072847683,2.0625827814569537,7.127152317880794,14,-4.0,0.028068682558484166,19735,25794,8263,0.4977924944812362,38,Middle,Kassadin
6.494789356984479,0.0017452565682059692,4.979711751662971,6.876997541683119,11184,5.579379157427938,7,50.5470066518847,11.463747228381374,77.44279379157427,22,-1.0,0.0279447590151796,15094,21793,7622,0.49157427937915743,104,Jungle,Graves
6.279493445900911,0.004065724916583965,5.188180404354588,8.895771864484077,11103,6.588091535214397,8,38.83814707842701,10.615752055098866,68.8826927349478,15,1.0,0.027888993420692544,13258,22913,7059,0.5125527660519884,35,Jungle,Shaco
5.515306690415229,0.029067299778280126,5.370254925971279,7.620947737575913,11179,5.099521318045197,7,183.47389513525547,1.3602360013358565,2.984415006122676,3,0.0,0.027830129737622875,20518,28133,21383,0.5022820883891795,8,Top,Vladimir
5.648819609172032,0.008386009445039392,5.802665763018186,6.002192181220314,11642,8.527278888512368,10,151.88128318084264,1.246921947362476,4.155879362927821,15,8.0,0.02742737822188304,18650,21746,3188,0.5164351067434768,105,Middle,Fizz
6.5517877739331025,0.0025915510993567334,5.442099192618223,4.842576476793249,11061,6.543483275663206,10,38.54232987312572,7.850288350634371,76.29261822376009,25,1.0,0.026860428011264648,13787,26578,10539,0.497923875432526,56,Jungle,Nocturne
12.05875481836234,0.00047968738220809034,5.767200093447027,6.209970756430454,8551,3.1608456955963087,5,20.11318771171592,0.2170307207101974,0.17789977806331037,14,0.0,0.026522736355759708,11903,16605,5542,0.5112720476579838,432,Support,Bard
8.62051100906629,0.0018758926367728657,5.86318144354174,9.423508700311272,9233,4.249381843871424,7,44.216884493111976,0.5542211232779937,1.0994937006946897,9,0.0,0.026312066332141944,19031,13643,960,0.51477687507359,161,Support,Vel'Koz
8.119603680113235,0.0014845007791692785,4.811276244397264,5.411086306589151,11410,6.114059919792404,7,173.94243925454117,1.1646614767633876,5.826845954234489,6,0.0,0.026265595003402732,24871,14957,1233,0.49245104977589055,101,Middle,Xerath
11.406097995017202,0.002789828768644039,4.861193498635663,7.050729968604615,8361,2.490331000118638,5,35.2596986593902,0.28556175109740184,0.4440621663305256,11,1.0,0.026113788662854638,10926,14468,5670,0.5146517973662356,26,Support,Zilean
7.546010797840432,0.006052116046136735,5.35500899820036,7.513369446703934,11708,4.85494901019796,7,186.97348530293942,1.6424715056988601,6.146730653869226,12,-1.0,0.02582256833608891,19979,15504,980,0.5188962207558488,90,Middle,Malzahar
6.4826426426426424,0.0015118672283157034,5.896936936936937,4.129873485756812,10746,6.2067267267267265,8,34.68720720720721,13.245165165165165,68.50954954954955,26,-8.0,0.02579158745026277,15403,23809,11555,0.5037837837837837,203,Jungle,Kindred
12.084916201117318,0.002393273430069428,3.864432029795158,6.526953260972754,8831,2.029050279329609,5,13.264307883302298,9.45586592178771,76.81961514587213,37,1.0,0.02495510353295695,6898,13451,7274,0.518187461204221,427,Jungle,Ivern
7.277025300281114,0.04141782991287142,6.102223358037311,,10852,6.7724252491694354,9,54.25108612317915,7.167646307181191,61.91387682085357,8,11.0,0.024245641247538308,16724,26394,9072,0.48556095067722976,517,Jungle,Sylas
7.852074795081967,0.030597755538091517,6.125128073770492,17.73582837456937,11718,7.080302254098361,9,45.892674180327866,7.935835040983607,89.50896516393442,1,0.0,0.024189875653051255,23621,24325,8151,0.4882172131147541,30,Jungle,Karthus
4.701770491803279,0.0049874062699116735,4.811803278688525,3.4080287334924773,11263,5.658754098360656,6,166.11095081967213,1.4831475409836066,1.8855081967213114,13,-3.0,0.023622925442432864,16906,30091,1803,0.49888524590163935,86,Top,Garen
8.063662945241893,0.0005375183690835544,5.158825093035619,6.4771646390036715,9854,4.649787347155768,8,29.60672514619883,7.39221158958001,70.87041467304626,42,-1.0,0.023310018495588836,13460,25229,10522,0.4700956937799043,79,Jungle,Gragas
7.838335334133653,0.0013027462489892485,5.132052821128451,5.714241699736265,10385,3.661064425770308,6,163.47619047619048,0.6720021341870082,1.1792717086834734,18,-2.0,0.023226370103858255,15755,31425,2851,0.4987328264639189,14,Top,Sion
7.35640648011782,0.002365906980923003,5.954612397911367,6.5822872357697175,12506,8.596599277011649,9,164.18007765430445,2.380506091846298,9.077520417726603,6,1.0,0.023139623623545057,21789,19513,3031,0.5257731958762887,29,ADC,Twitch
10.037812840043525,0.0033144384353000346,6.3811207834602826,9.904395261845387,8436,3.1392818280739934,7,28.976741022850923,0.49088683351468987,1.1278563656147986,18,-2.0,0.022777147259379203,12891,14595,2465,0.5104733405875952,9,Support,Fiddlesticks
6.290040927694407,0.0014024014317300037,4.914597544338336,3.7870593915982615,11338,5.940245566166439,8,45.088540245566165,9.991678035470668,81.02755798090041,11,-4.0,0.022708989310561693,16886,29039,9181,0.5212824010914052,102,Jungle,Shyvana
5.872875500898163,0.0014277024884880192,5.566256736216665,7.08490400770805,11612,7.090645295011745,8,165.79466629818987,1.7261296117175626,4.827829210999033,26,0.0,0.022420867072378576,19529,26192,7307,0.5068398507668923,245,Middle,Ekko
6.676677946982515,0.0012206469015499737,5.18288212069938,5.311803531630379,10676,6.337281443880428,7,29.840947546531304,12.440637337845459,77.47038917089678,20,-7.0,0.021971644227899524,14905,24685,13682,0.49027072758037227,76,Jungle,Nidalee
6.5347509633223915,0.0006975862791852853,6.231340088482946,4.864715623471451,12361,7.5858427286998715,8,178.63950335378908,2.698444412730127,9.315684315684315,15,-1.0,0.021708306698377325,18071,20032,3717,0.4792350506636221,429,ADC,Kalista
10.682116309575864,0.0006645400009707344,4.146334353592771,5.644406438717179,9537,3.7877860370208425,5,29.925229558373417,4.710829325171257,67.62979157557207,29,-5.0,0.021255985765315656,10781,33514,25776,0.4836029733275033,154,Jungle,Zac
5.3825641025641024,0.0037631449316819832,6.149597069597069,6.170127333236869,11442,5.275457875457875,9,171.763663003663,2.125128205128205,2.9151648351648354,16,5.0,0.021144454576341547,24026,20902,3305,0.5050549450549451,17,Top,Teemo
10.615124816446402,0.0018175453018002992,5.272099853157122,7.1226166733147185,7557,2.253157121879589,4,51.369750367107194,0.12569750367107196,0.22334801762114537,35,-1.0,0.021097983247602335,8850,18831,3580,0.4698972099853157,3,Support,Galio
6.180756724800473,0.0025435307263262145,5.629323086018327,4.500875570957985,11717,7.0087200709429505,8,171.87082471179426,1.4476795743422997,5.777268696423293,20,-5.0,0.020961667349967315,20575,17189,1539,0.5050251256281407,45,Middle,Veigar
6.345169403757953,0.0024960267013927973,5.450066577896139,4.723863202037004,11208,4.967598757212605,9,169.61340434975588,0.9724811362627608,2.086403314099719,26,-8.0,0.020939980729889014,19212,20477,3037,0.49104897174138185,85,Top,Kennen
4.682649086005394,0.07440163000767293,6.8871741084806715,10.923517699204762,12038,5.677255019478573,9,192.43796823494156,3.6281090800119866,5.726700629307762,10,-9.0,0.02067664320036681,17699,22770,4278,0.4853161522325442,157,Top,Yasuo
8.186654643823264,0.0003531820984180127,5.238503155996393,6.168215043798021,11739,5.0607153591824465,6,168.4737000300571,1.2795311091073038,5.994740006011422,28,1.0,0.02061468142871453,17837,19802,3059,0.5061617072437632,4,Middle,Twisted Fate
7.487268344131385,0.0018758926367728657,5.218020189844809,8.484831162467845,11447,6.261865300587615,7,172.0218472201296,1.223745668223595,4.692481542865752,7,2.0,0.02056201392281009,24393,16141,1508,0.5199638390839234,161,Middle,Vel'Koz
7.615419569827325,0.0010518010737975028,4.897455316570736,4.252116887934311,10322,4.411693426234474,6,152.55316570736142,0.9307785519539533,2.068767040290821,32,-1.0,0.020453580822418594,16833,20014,1756,0.498485307482581,54,Top,Malphite
7.005021302495435,0.0004239217877210357,5.630097382836275,5.482512819238384,12155,6.463024954351796,8,181.36320754716982,2.11457699330493,8.108034083992695,18,-2.0,0.02036063816494017,19236,17939,3054,0.47215459525258674,498,ADC,Xayah
7.211571010924757,0.0010621280357395498,5.767810432374211,5.704993388325672,10654,6.150792429604555,7,32.0715494691491,7.793506693337436,67.89136790275427,27,-2.0,0.020134477698409335,11636,32387,15178,0.5148484382212648,19,Jungle,Warwick
5.775467440361058,0.002963321729270431,6.4511605415860735,6.488407070138964,12080,8.526273372018053,8,166.30464216634428,3.1882656350741456,5.252740167633784,21,1.0,0.019220541566538164,20111,22897,3172,0.5006447453255964,91,Middle,Talon
6.8362083127977655,0.0020406076797485177,5.448661080992278,6.9193454164738375,11611,6.342040413997043,7,160.02497125020537,1.9551503203548546,2.6334811894200754,8,3.0,0.01885806520237231,18455,33305,4064,0.510432068342369,240,Top,Kled
4.529971614626816,0.004735428398525723,6.217231591250626,5.350581149619611,11961,5.014025713808649,6,194.5064284521623,1.2571380864919017,1.381365837368509,11,2.0,0.018554452521276122,22643,31150,8137,0.49006511938554015,420,Top,Illaoi
6.250338753387534,0.0006418206846982307,5.961212737127371,5.619658480916353,11523,6.216971544715447,8,179.36551490514904,1.562330623306233,7.042005420054201,32,-4.0,0.01829111499175392,20794,17780,2195,0.47239159891598914,134,Middle,Syndra
11.060037846206779,0.000303096332999084,5.6741785652847065,6.619598906833882,7661,2.2482367108205747,4,49.436607603647,0.09203509375537589,0.16807156373645277,36,-8.0,0.018009188930736032,8716,18345,2992,0.48185102356786513,111,Support,Nautilus
4.019877942458588,0.004159700270256594,5.909677419354839,6.619016327990485,12428,5.3211857018308635,7,192.3544899738448,6.197558849171752,7.304795117698344,27,-7.0,0.01776753802129213,16722,31990,9712,0.45510026155187444,23,Top,Tryndamere
6.749554684716779,0.002365906980923003,6.448877805486284,9.91541123236625,11526,8.203063769148557,10,45.07445671535447,6.647310295689348,68.01710010687567,35,0.0,0.017392669302795816,18300,22519,6399,0.47719985749910937,29,Jungle,Twitch
6.157781753130591,0.0010590299471569357,5.610017889087657,4.0372420049897935,11679,5.794812164579606,7,178.84615384615384,1.8631484794275492,8.85402504472272,33,7.0,0.01731831517681308,20246,18746,2456,0.47674418604651164,268,Middle,Azir
7.158576051779935,0.0015263249750345695,4.329917295936713,8.009499526351668,11613,5.40111470693995,7,179.85311039194534,2.5284070478245235,10.398777418194895,18,0.0,0.01723156869649988,18212,23746,3930,0.5131247752606976,34,Middle,Anivia
7.04658273381295,0.0031120299812359103,5.737589928057554,9.025953112126432,10361,6.661690647482015,9,38.450179856115106,6.19910071942446,56.72751798561151,41,-1.0,0.017225372519334654,13985,22052,6114,0.5025179856115108,80,Jungle,Pantheon
5.3534883720930235,0.0139940661276681,6.444651162790698,21.80202691833342,12623,7.942697674418604,8,194.85023255813954,2.561302325581395,5.043348837209303,13,14.0,0.016652226131551037,18265,28243,6861,0.4777674418604651,39,Middle,Irelia
12.399924471299094,0.00038467933234125653,5.515861027190332,5.3411896806704275,7694,1.7116691842900302,4,13.44712990936556,0.05796827794561934,0.09063444108761329,38,-1.0,0.016407477133524518,6764,14029,4027,0.46922205438066467,497,Support,Rakan
